격자 id 번호,좌측 격자 위치  ,상단 격자 위치,우측 격자 위치,하단 격자 위치,일평균 유동인구,일평균 남성 유동인구,일평균 여성 유동인구,0세_20세 미만 일평균 유동인구,20세_40세 미만 일평균 유동인구,40세_65세 미만 일평균 유동인구,65세 이상 일평균 유동인구,데이터기준일자
4118,307977,516368,308077,516268,123.9170773,64.93540789,58.98166938,9.92084039,40.52147631,63.77038686,9.704373686,2021-11-30
4199,308077,522068,308177,521968,111.5284426,56.90740438,54.62103825,11.23163935,34.54112022,55.39592896,10.3597541,2021-11-30
4200,308077,521968,308177,521868,6.165675676,4.003243243,2.162432432,0.382162162,1.744594595,3.24027027,0.798648649,2021-11-30
4201,308077,521868,308177,521768,36.59259592,21.55877584,15.03382007,1.56246634,9.795240549,20.60766379,4.627225227,2021-11-30
4232,308077,518768,308177,518668,269.1882241,126.811612,142.376612,30.48997268,109.6326229,110.8918306,18.17379781,2021-11-30
4233,308077,518668,308177,518568,120.0996995,55.98456284,64.11513662,13.65415301,48.86431694,49.63434425,7.946885246,2021-11-30
4240,308077,517968,308177,517868,248.5857514,114.0327367,134.5530147,21.12239443,92.95325779,100.696177,33.81392219,2021-11-30
4255,308077,516468,308177,516368,148.0617037,77.64418078,70.41752292,11.80370862,48.46660864,76.27991894,11.51146751,2021-11-30
4256,308077,516368,308177,516268,176.9795242,92.97820147,84.00132278,14.09145332,58.16189229,91.23666258,13.48951605,2021-11-30
4398,308177,515968,308277,515868,280.1401913,147.4193716,132.7208197,22.78125683,92.10773223,143.5085792,21.74262295,2021-11-30
4399,308177,515868,308277,515768,8.934666666,4.652444443,4.282222223,0.804444444,2.725777777,4.754,0.650444445,2021-11-30
4529,308277,516668,308377,516568,876.8202186,464.7620219,412.0581968,73.3523224,353.5565027,390.8752459,59.03614753,2021-11-30
4530,308277,516568,308377,516468,1136.09265,589.4977323,546.594918,102.5136066,455.8306284,505.4179508,72.33046449,2021-11-30
4536,308277,515968,308377,515868,596.3991256,298.2864208,298.1127049,62.32371584,196.1492076,291.4862842,46.43991804,2021-11-30
4537,308277,515868,308377,515768,86.79149792,48.33032475,38.46117317,6.306128326,31.41252685,43.14759389,5.925248861,2021-11-30
4609,308377,522468,308477,522368,424.2181147,222.1169945,202.1011202,33.46912568,175.3456557,177.7361749,37.66715847,2021-11-30
4662,308377,517168,308477,517068,175.5215206,84.64995527,90.87156533,12.24469991,64.00810561,86.87100177,12.39771333,2021-11-30
4663,308377,517068,308477,516968,133.2849355,63.70415973,69.58077579,9.31372352,48.74215268,65.94700952,9.282049802,2021-11-30
4667,308377,516668,308477,516568,1002.661011,506.0269126,496.6340984,110.637541,398.5301093,432.2670765,61.22628415,2021-11-30
4668,308377,516568,308477,516468,1062.736749,529.1993443,533.5374043,127.5935792,419.7540437,450.8207104,64.56841531,2021-11-30
4674,308377,515968,308477,515868,312.1723771,182.4145355,129.7578415,19.62475409,117.4421312,155.2082514,19.89724044,2021-11-30
4675,308377,515868,308477,515768,252.3424873,162.0967791,90.2457081,8.919170765,103.0430114,126.5635893,13.81671585,2021-11-30
4747,308477,522468,308577,522368,826.9286613,388.2217213,438.7069399,66.44510929,313.6979235,360.7051912,86.08043716,2021-11-30
4804,308477,516768,308577,516668,173.1295458,82.71899686,90.41054892,27.3067441,67.62673367,68.27293169,9.923136312,2021-11-30
4805,308477,516668,308577,516568,708.1962568,327.860847,380.3354098,120.3842077,272.1009563,275.8581967,39.85289617,2021-11-30
4812,308477,515968,308577,515868,333.2112841,214.3626776,118.8486066,11.74428962,136.047459,167.1987978,18.22073771,2021-11-30
4813,308477,515868,308577,515768,42.26352213,26.93356358,15.32995855,1.305997873,17.31911115,21.27799092,2.360422198,2021-11-30
4885,308577,522468,308677,522368,879.5574863,412.804153,466.7533333,70.69994535,333.3799181,383.7873497,91.69027322,2021-11-30
4886,308577,522368,308677,522268,892.2321584,418.7215027,473.5106558,71.59879782,338.5664754,389.3598907,92.70699454,2021-11-30
4942,308577,516768,308677,516668,210.4980601,110.032623,100.4654372,10.84273224,65.56368852,118.9704918,15.12114754,2021-11-30
4943,308577,516668,308677,516568,482.1703279,233.4977049,248.672623,62.44650273,173.3365301,216.6744809,29.71281421,2021-11-30
4944,308577,516568,308677,516468,1081.522186,506.2160383,575.3061475,173.2224863,409.0571585,437.1434699,62.09907103,2021-11-30
4945,308577,516468,308677,516368,854.8027868,427.2636338,427.539153,89.39054644,280.9817213,417.8058743,66.62464482,2021-11-30
4946,308577,516368,308677,516268,1089.416913,545.2129782,544.2039345,113.5931147,358.773306,532.7198908,84.33060109,2021-11-30
4948,308577,516168,308677,516068,640.1327596,332.4227869,307.7099727,61.00505464,217.4023497,313.9173771,47.80797814,2021-11-30
5016,308677,523168,308777,523068,710.1524864,348.4406831,361.7118033,62.38021857,273.2772131,302.7401913,71.75486339,2021-11-30
5017,308677,523068,308777,522968,511.9320219,249.8986339,262.033388,49.34521859,195.4187705,217.6396995,49.52833333,2021-11-30
5018,308677,522968,308777,522868,1069.912022,508.6129782,561.2990437,97.94948088,422.7804371,457.0795902,92.10251367,2021-11-30
5022,308677,522568,308777,522468,561.8958743,263.7537978,298.1420765,46.31128415,215.4087705,243.9806557,56.19516393,2021-11-30
5023,308677,522468,308777,522368,583.5448361,273.592377,309.952459,46.96371584,220.8591803,254.7048634,61.0170765,2021-11-30
5024,308677,522368,308777,522268,955.0103824,504.0198087,450.9905738,68.52226776,469.8881694,345.4935246,71.10642076,2021-11-30
5027,308677,522068,308777,521968,1183.577049,665.6940438,517.8830054,78.96969946,661.3662294,375.7389891,67.50213115,2021-11-30
